track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source
138061,Bergwald Bergwald,Every Now and Every Then,Rock,data\fma_small\fma_small\138\138061.mp3,nan,
91317,Master Plan (Show Disc Instrumental),Mported Flows,Hip-Hop,data\fma_small\fma_small\091\091317.mp3,nan,
9560,Fortune,Kristin Hersh,Rock,data\fma_small\fma_small\009\009560.mp3,data\lyrics\Kristin Hersh - Fortune _9560_.txt,genius
86788,Es ist nie genug,Die Leere im Kern Deiner Hoffnung,Rock,data\fma_small\fma_small\086\086788.mp3,nan,
85419,Something Strange Happens,Orange Peels,Pop,data\fma_small\fma_small\085\085419.mp3,nan,
138218,Freak of Nature (Remixx) featuring Badluck,C-Doc,Hip-Hop,data\fma_small\fma_small\138\138218.mp3,nan,
78833,Akuma,Stray,Hip-Hop,data\fma_small\fma_small\078\078833.mp3,data\lyrics\Stray - Akuma _78833_.txt,genius
144810,SickNik(,Kosta T,Experimental,data\fma_small\fma_small\144\144810.mp3,nan,
45515,Broken boiler,Plusplus,Folk,data\fma_small\fma_small\045\045515.mp3,nan,
15210,Go Away,Seven,Hip-Hop,data\fma_small\fma_small\015\015210.mp3,data\lyrics\Seven - Go Away _15210_.txt,genius
126400,Terminally in Love With You,Shy Kids,Pop,data\fma_small\fma_small\126\126400.mp3,data\lyrics\Shy Kids - Terminally in Love With You _126400_.txt,genius
4799,I've Got a Love,Harvey Milk,Rock,data\fma_small\fma_small\004\004799.mp3,data\lyrics\Harvey Milk - I_ve Got a Love _4799_.txt,genius
64517,"Rap Ambassadors feat Cappo, Sonnyjim & Chrome",Heavy Links,Hip-Hop,data\fma_small\fma_small\064\064517.mp3,nan,
56648,Chattanooga Choo Choo Train,Jackie & The Cedrics,Rock,data\fma_small\fma_small\056\056648.mp3,nan,
144213,Rhythm Roulette,The Impossebulls,Hip-Hop,data\fma_small\fma_small\144\144213.mp3,nan,
138317,Teenage Dreams,Big White,Rock,data\fma_small\fma_small\138\138317.mp3,nan,
113513,Distorted Course,A Crooked Pulse,Rock,data\fma_small\fma_small\113\113513.mp3,nan,
126226,الغول,Ø+yn + GMC,Experimental,data\fma_small\fma_small\126\126226.mp3,nan,
87151,Open up your eyes,Still Pluto,Rock,data\fma_small\fma_small\087\087151.mp3,nan,
50543,Lazarus,The Men,Rock,data\fma_small\fma_small\050\050543.mp3,data\lyrics\The Men - Lazarus _50543_.txt,genius
6776,Abflussbestattung / Verrat Am Metal,Japanische Kampfhorspiele,Rock,data\fma_small\fma_small\006\006776.mp3,nan,
129092,Beach Boogie,The Vivisectors,Rock,data\fma_small\fma_small\129\129092.mp3,nan,
27803,"After the War (ft. Alex, MoShang, HEJ31)",SackJo22,Experimental,data\fma_small\fma_small\027\027803.mp3,nan,
11867,Team USA (prod. Just Blaze),6th Sense &amp; Mick Boogie,Hip-Hop,data\fma_small\fma_small\011\011867.mp3,nan,
56641,Case Closed (Acapella),BADLUCK,Hip-Hop,data\fma_small\fma_small\056\056641.mp3,nan,
146147,Creation,A-Grav Lab,Hip-Hop,data\fma_small\fma_small\146\146147.mp3,nan,
125722,Stutter,Babe Parade,Pop,data\fma_small\fma_small\125\125722.mp3,nan,
10808,Wind Up The Hypnotist,Lesbian Afternoon,Pop,data\fma_small\fma_small\010\010808.mp3,nan,
98620,Forest of Babylon,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098620.mp3,data\lyrics\KINGS OF THE CITY - Forest of Babylon _98620_.txt,genius
108318,Angels for Feldman,Cagey House,Experimental,data\fma_small\fma_small\108\108318.mp3,nan,
70425,Assked,Supercute,Pop,data\fma_small\fma_small\070\070425.mp3,nan,
18144,cocktail lady,Funky Terrorist,Pop,data\fma_small\fma_small\018\018144.mp3,data\lyrics\Funky Terrorist - cocktail lady _18144_.txt,genius
49842,Apple spell,My Bubba & Mi,Folk,data\fma_small\fma_small\049\049842.mp3,nan,
73520,Pride,Hounds Of Hate,Rock,data\fma_small\fma_small\073\073520.mp3,nan,
142093,"Lights, it was you and I",SK,Hip-Hop,data\fma_small\fma_small\142\142093.mp3,nan,
97373,Extra Chromosome Mozart,Cullah,Experimental,data\fma_small\fma_small\097\097373.mp3,nan,
66648,Jungle,The Suzan,Pop,data\fma_small\fma_small\066\066648.mp3,data\lyrics\The Suzan - Jungle _66648_.txt,genius
52500,This Is Goodbye,Kalli,Folk,data\fma_small\fma_small\052\052500.mp3,nan,
108031,Happy Birthday,Wann,Rock,data\fma_small\fma_small\108\108031.mp3,data\lyrics\Wann - Happy Birthday _108031_.txt,genius
28480,Will Be A Dream,The Pop Winds,Pop,data\fma_small\fma_small\028\028480.mp3,nan,
44795,Space Machine,René Vis,Experimental,data\fma_small\fma_small\044\044795.mp3,nan,
88875,But It Did (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088875.mp3,data\lyrics\Josh Woodward - But It Did _88875_.txt,genius
109349,Pride,intouch,Rock,data\fma_small\fma_small\109\109349.mp3,data\lyrics\intouch - Pride _109349_.txt,genius
13927,Deep River Blues,Janet Bean,Folk,data\fma_small\fma_small\013\013927.mp3,nan,
72289,I Love You,Squarehead,Rock,data\fma_small\fma_small\072\072289.mp3,nan,
75425,Eleven 11 Remix,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075425.mp3,nan,
74671,Queen Anne & Degraw,Long Hair,Rock,data\fma_small\fma_small\074\074671.mp3,nan,
71240,One Take (Intro),Dengaz,Hip-Hop,data\fma_small\fma_small\071\071240.mp3,data\lyrics\Dengaz - One Take _71240_.txt,genius
142549,My Best Searching Travel,Rony Friedman,Pop,data\fma_small\fma_small\142\142549.mp3,nan,
137500,NORWEGIAN BLAST BEATS,ODOR BABY,Experimental,data\fma_small\fma_small\137\137500.mp3,nan,
131439,A04 Smoke Weed,Mom Jeans,Pop,data\fma_small\fma_small\131\131439.mp3,nan,
145556,Roommates (Piano Version by AGPB),This Mess is Mine,Folk,data\fma_small\fma_small\145\145556.mp3,nan,
148234,Olympia,Josh Armistead,Folk,data\fma_small\fma_small\148\148234.mp3,nan,
113022,Let's the kids play,Malaventura,Pop,data\fma_small\fma_small\113\113022.mp3,nan,
70775,Basic Time Slicer (Spliced Mix),S.J. Mellia,Hip-Hop,data\fma_small\fma_small\070\070775.mp3,nan,
54234,Suspicious,Ivy,Pop,data\fma_small\fma_small\054\054234.mp3,data\lyrics\Ivy - Suspicious _54234_.txt,genius
123899,Rebel Angels,Rachel Mason,Folk,data\fma_small\fma_small\123\123899.mp3,nan,
142553,Full of Beliefs,Rony Friedman,Pop,data\fma_small\fma_small\142\142553.mp3,nan,
127289,Please Let Me Stay,Myndra,Pop,data\fma_small\fma_small\127\127289.mp3,nan,
119580,"A. Integrated Love Circle / B. You ""R"" Electronic / C. And Image: - Girls Rule The Earth / D. Economic Isolationism, For Responsolationism, For Response",Nicholas Smith,Experimental,data\fma_small\fma_small\119\119580.mp3,nan,
88960,Queen (Mugl Remix),TIGERBERRY,Rock,data\fma_small\fma_small\088\088960.mp3,nan,
144941,When you came they were clapping (aka America performing a brief existential crisis),Maxwell Powers,Pop,data\fma_small\fma_small\144\144941.mp3,nan,
115922,Te quiero,Dj Dabadabakoski,Folk,data\fma_small\fma_small\115\115922.mp3,nan,
125196,Who We Are,Derek Clegg,Folk,data\fma_small\fma_small\125\125196.mp3,nan,
75929,Dark Kingdom,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075929.mp3,nan,
94632,"Fêtes, rites et cérémonies : Ramadan Party",Mike Morton,Pop,data\fma_small\fma_small\094\094632.mp3,nan,
10,Freeway,Kurt Vile,Pop,data\fma_small\fma_small\000\000010.mp3,data\lyrics\Kurt Vile - Freeway _10_.txt,genius
111937,Remain Resolute,Ebsa,Hip-Hop,data\fma_small\fma_small\111\111937.mp3,nan,
112215,Tried Tree,long_loaf,Experimental,data\fma_small\fma_small\112\112215.mp3,nan,
109276,Holopgraphic Riddance,Razen,Experimental,data\fma_small\fma_small\109\109276.mp3,nan,
119991,You Lost On Price Is Right,Cassette Tape Bandits,Hip-Hop,data\fma_small\fma_small\119\119991.mp3,nan,
74381,Il Neige,Flora,Experimental,data\fma_small\fma_small\074\074381.mp3,nan,
93944,Waiting Until Then,Ready for Men,Pop,data\fma_small\fma_small\093\093944.mp3,nan,
87192,"Gentle, Polite",Eric & Magill,Pop,data\fma_small\fma_small\087\087192.mp3,nan,
57164,Family Van,Short Hand,Folk,data\fma_small\fma_small\057\057164.mp3,nan,
121737,Back On The Train,Frozen Houses,Pop,data\fma_small\fma_small\121\121737.mp3,nan,
112197,Fairies at the Bottom of Our Garden,Dead Peoples Records,Experimental,data\fma_small\fma_small\112\112197.mp3,nan,
16878,Angular Momentum,Pre,Hip-Hop,data\fma_small\fma_small\016\016878.mp3,nan,
35539,Oh Oh Oh,Lorenzo's Music,Rock,data\fma_small\fma_small\035\035539.mp3,data\lyrics\Lorenzo_s Music - Oh Oh Oh _35539_.txt,genius
138039,Cleaners,Massage,Pop,data\fma_small\fma_small\138\138039.mp3,nan,
2,Food,AWOL,Hip-Hop,data\fma_small\fma_small\000\000002.mp3,data\lyrics\AWOL - Food _2_.txt,genius
32687,You and Me,transient,Hip-Hop,data\fma_small\fma_small\032\032687.mp3,data\lyrics\transient - You and Me _32687_.txt,genius
116525,ghost cat glitch,SULCUS,Experimental,data\fma_small\fma_small\116\116525.mp3,nan,
125375,Climbing Up,Attic Ted,Pop,data\fma_small\fma_small\125\125375.mp3,nan,
5158,Running,Peter Biedermann,Folk,data\fma_small\fma_small\005\005158.mp3,nan,
777,Relaxing,Glove Compartment,Rock,data\fma_small\fma_small\000\000777.mp3,nan,
85954,300 Days In July,Pete Galub,Pop,data\fma_small\fma_small\085\085954.mp3,nan,
108457,Dear Pressure,Miracles of Modern Science,Pop,data\fma_small\fma_small\108\108457.mp3,data\lyrics\Miracles of Modern Science - Dear Pressure _108457_.txt,genius
87431,Bone Soup,Bludded Head,Rock,data\fma_small\fma_small\087\087431.mp3,nan,
82886,Mid-American Chant/ Winter of Song,Fields Ohio,Experimental,data\fma_small\fma_small\082\082886.mp3,nan,
83789,Шизофрения,Brutal Whiskers,Rock,data\fma_small\fma_small\083\083789.mp3,nan,
96694,Triggers,Melissa Laveaux,Folk,data\fma_small\fma_small\096\096694.mp3,nan,
86262,Dead Elements,Angstbreaker,Rock,data\fma_small\fma_small\086\086262.mp3,nan,
96729,I Had A Lover I Thought Was My Own,Allysen Callery,Folk,data\fma_small\fma_small\096\096729.mp3,nan,
39359,The last hours of sunshine,i'dawn,Rock,data\fma_small\fma_small\039\039359.mp3,nan,
55292,Glorious love song,The Kyoto Connection,Pop,data\fma_small\fma_small\055\055292.mp3,nan,
13748,Speak Your Mind feat. Hard Target,Laws,Hip-Hop,data\fma_small\fma_small\013\013748.mp3,nan,
73171,Barbry Allen,Howie Mitchell & Charlotte Williams,Folk,data\fma_small\fma_small\073\073171.mp3,nan,
88870,Methylchloroisothiazolinone (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088870.mp3,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _88870_.txt,genius
63161,13,Lucky Dragons,Experimental,data\fma_small\fma_small\063\063161.mp3,nan,
114410,Ascension,Scott Holmes,Rock,data\fma_small\fma_small\114\114410.mp3,nan,
84152,Haka,Sikhara,Experimental,data\fma_small\fma_small\084\084152.mp3,data\lyrics\Sikhara - Haka _84152_.txt,genius
144467,Come To My Coast (Instrumental),Nick Jaina,Folk,data\fma_small\fma_small\144\144467.mp3,nan,
127268,Bad Kisingen,Hissing Fauna,Pop,data\fma_small\fma_small\127\127268.mp3,nan,
135054,Hari Karl (for Larry Eisenberg),Zena,Experimental,data\fma_small\fma_small\135\135054.mp3,nan,
140623,The More Things Change,The Impossebulls,Hip-Hop,data\fma_small\fma_small\140\140623.mp3,nan,
67235,Love Me/Hate Me (Featuring Joey Ripps) (Acapella),The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\067\067235.mp3,nan,
115926,Brian de Palma,Nestor +3,Folk,data\fma_small\fma_small\115\115926.mp3,nan,
35007,Volker Goes to Spain,EHEIM 1000.220 with PAS,Experimental,data\fma_small\fma_small\035\035007.mp3,nan,
11306,Inspiration,Abunai!,Rock,data\fma_small\fma_small\011\011306.mp3,data\lyrics\Abunai_ - Inspiration _11306_.txt,genius
110985,Cheliuskin,Antethic,Rock,data\fma_small\fma_small\110\110985.mp3,nan,
112252,Capullo,Anamoli,Folk,data\fma_small\fma_small\112\112252.mp3,data\lyrics\Anamoli - Capullo _112252_.txt,genius
38904,typewriting,File Under Toner,Experimental,data\fma_small\fma_small\038\038904.mp3,nan,
88876,Nincompoop (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088876.mp3,data\lyrics\Josh Woodward - Nincompoop _88876_.txt,genius
121866,Perfect Day,The Britemores,Rock,data\fma_small\fma_small\121\121866.mp3,data\lyrics\The Britemores - Perfect Day _121866_.txt,genius
113020,Polinesia,Malaventura,Pop,data\fma_small\fma_small\113\113020.mp3,nan,
64840,Kim,Radioactive Sparrow,Pop,data\fma_small\fma_small\064\064840.mp3,nan,
79978,ITA Meda - Milano - Ambience Ext Italy Traffic Rondo Bennet,Emanuele Costantini,Experimental,data\fma_small\fma_small\079\079978.mp3,nan,
89859,Your Dad Hate Me (prod. by Daedelus),Not The 1s,Hip-Hop,data\fma_small\fma_small\089\089859.mp3,nan,
76375,Go Down To The River,Eric Boros,Experimental,data\fma_small\fma_small\076\076375.mp3,nan,
131767,Pictures,Microscopes,Pop,data\fma_small\fma_small\131\131767.mp3,nan,
69833,Dreamflower (Keep The Dream Alive) (Instrumental),The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\069\069833.mp3,nan,
74546,Solitude,Entertainment for the Braindead,Folk,data\fma_small\fma_small\074\074546.mp3,nan,
134094,Live,dj balli and his,Experimental,data\fma_small\fma_small\134\134094.mp3,nan,
78834,O Demónio,Stray,Hip-Hop,data\fma_small\fma_small\078\078834.mp3,data\lyrics\Stray - O Demónio _78834_.txt,genius
146726,Who is Dr. Cube? (Live),Regenerated Headpiece,Hip-Hop,data\fma_small\fma_small\146\146726.mp3,nan,
74960,Rörelse av Ljus,Bisamråtta,Experimental,data\fma_small\fma_small\074\074960.mp3,nan,
12051,Comin' Home Pt. II,Big Blood,Folk,data\fma_small\fma_small\012\012051.mp3,nan,
111311,+4294 69 -1427,Lately Kind of Yeah,Rock,data\fma_small\fma_small\111\111311.mp3,nan,
74392,Joy to the World,Thicker Than Water,Experimental,data\fma_small\fma_small\074\074392.mp3,nan,
57274,The existence of the light,Sol Rezza,Experimental,data\fma_small\fma_small\057\057274.mp3,nan,
44777,Old Wedding Song,Least Carpet,Folk,data\fma_small\fma_small\044\044777.mp3,nan,
83908,If I Had A MIllion Dollars,Rod Rogers,Experimental,data\fma_small\fma_small\083\083908.mp3,nan,
97813,bleib gesund,Inox Kapell,Experimental,data\fma_small\fma_small\097\097813.mp3,nan,
84135,The Sudden Afternoon/ Archetypes,Electric Mirrors,Experimental,data\fma_small\fma_small\084\084135.mp3,nan,
35204,Gnossienne No 1 (Erik Satie),Olelé Brut,Experimental,data\fma_small\fma_small\035\035204.mp3,nan,
71715,Name Droppers Of The World Unite,Feelings,Rock,data\fma_small\fma_small\071\071715.mp3,nan,
39259,Murder in The Dark,U Can Unlearn Guitar,Experimental,data\fma_small\fma_small\039\039259.mp3,nan,
75930,Freestyle Joint,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075930.mp3,nan,
149100,Ambulance,Coco Morier,Pop,data\fma_small\fma_small\149\149100.mp3,data\lyrics\Coco Morier - Ambulance _149100_.txt,genius
98613,Listen To The Old Man,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098613.mp3,data\lyrics\KINGS OF THE CITY - Listen To The Old Man _98613_.txt,genius
145058,Worm Fortress,Ersatz,Experimental,data\fma_small\fma_small\145\145058.mp3,nan,
64895,side a,Andris Balins,Experimental,data\fma_small\fma_small\064\064895.mp3,nan,
125003,Thanks A Million,Let Me Crazy,Rock,data\fma_small\fma_small\125\125003.mp3,nan,
4781,No Big Deal,Half Japanese,Rock,data\fma_small\fma_small\004\004781.mp3,nan,
12526,Time (Reprise) (Closing Credits),Virtu-oso,Hip-Hop,data\fma_small\fma_small\012\012526.mp3,data\lyrics\Virtu-oso - Time _12526_.txt,genius
74370,The First Noel,Dave Menzo (CloudMagic),Experimental,data\fma_small\fma_small\074\074370.mp3,nan,
113360,My Head Of Curls,Samuel Vas Y,Folk,data\fma_small\fma_small\113\113360.mp3,nan,
64864,Préparatifs dans la Salle de Rédaction,Monroeville Music Center,Experimental,data\fma_small\fma_small\064\064864.mp3,nan,
75883,Doom,Colin L. Orchestra,Folk,data\fma_small\fma_small\075\075883.mp3,nan,
41962,Living Tribunal,Ga'an,Rock,data\fma_small\fma_small\041\041962.mp3,nan,
144543,Lily Moon (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144543.mp3,data\lyrics\Wildlight - Lily Moon _144543_.txt,genius
25055,Judgement Day,Ghosts and Strings,Pop,data\fma_small\fma_small\025\025055.mp3,nan,
56559,Wax 666,Krebs,Rock,data\fma_small\fma_small\056\056559.mp3,nan,
142948,Forgiveness,Mrs. Magician,Rock,data\fma_small\fma_small\142\142948.mp3,data\lyrics\Mrs. Magician - Forgiveness _142948_.txt,genius
40147,Opening Title,Gwilly Edmondez,Experimental,data\fma_small\fma_small\040\040147.mp3,nan,
109106,100%/punk paradox,100% BLACK,Experimental,data\fma_small\fma_small\109\109106.mp3,nan,
15464,Black Car Blues,Bruce Russell,Experimental,data\fma_small\fma_small\015\015464.mp3,nan,
110771,For More Years (Instrumental),The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110771.mp3,nan,
120196,Alien Pops Trilogy (featuring Midas),FortyOne,Pop,data\fma_small\fma_small\120\120196.mp3,nan,
45941,Soul Eater Codex,Vladimír Hirsch,Experimental,data\fma_small\fma_small\045\045941.mp3,nan,
38900,hello dolly,File Under Toner,Experimental,data\fma_small\fma_small\038\038900.mp3,nan,
29744,All You Need Is Toys,Rufus Hofbagger,Experimental,data\fma_small\fma_small\029\029744.mp3,nan,
11920,Ofura,WatFatMan,Hip-Hop,data\fma_small\fma_small\011\011920.mp3,nan,
148605,Abstract (unfinished),Sea Offs,Folk,data\fma_small\fma_small\148\148605.mp3,nan,
33477,"Some nights when our dreams were scratched away, we tried to remain calm with the Single String Charmer",Ran Slavin,Experimental,data\fma_small\fma_small\033\033477.mp3,nan,
51265,City Lights,Skeleton Hands,Pop,data\fma_small\fma_small\051\051265.mp3,data\lyrics\Skeleton Hands - City Lights _51265_.txt,genius
32327,Mr Head Talks About His Testic,Plushgoolash,Pop,data\fma_small\fma_small\032\032327.mp3,nan,
133632,There Goes My Girl,EZTV,Rock,data\fma_small\fma_small\133\133632.mp3,nan,
118084,Only All,PC-ONE,Experimental,data\fma_small\fma_small\118\118084.mp3,nan,
130084,Days Gone By,Terry & Louie,Rock,data\fma_small\fma_small\130\130084.mp3,nan,
52954,Wind Up Doll,Marissa Nadler,Folk,data\fma_small\fma_small\052\052954.mp3,data\lyrics\Marissa Nadler - Wind Up Doll _52954_.txt,genius
11334,Instrumental,Gen Ken Montgomery,Experimental,data\fma_small\fma_small\011\011334.mp3,nan,
10374,Into the Fog,Sodadosa,Experimental,data\fma_small\fma_small\010\010374.mp3,nan,
130456,Til It Hurts (Munkee Mixx),Pot-C,Hip-Hop,data\fma_small\fma_small\130\130456.mp3,nan,
142128,Diver Blue,1-800-Band,Rock,data\fma_small\fma_small\142\142128.mp3,nan,
127155,So Sad,SHOMOMOSE,Experimental,data\fma_small\fma_small\127\127155.mp3,nan,
133333,Alien Samba Kollage and Subversive Intentions Symphodrone Mix,Ziurmuzik and Nick Endee Ocitned,Experimental,data\fma_small\fma_small\133\133333.mp3,nan,
73584,Goodmorning Junction,James Beaudreau,Folk,data\fma_small\fma_small\073\073584.mp3,nan,
85599,Native Son,Garmisch,Pop,data\fma_small\fma_small\085\085599.mp3,nan,
138064,Down,Black Flamingo,Pop,data\fma_small\fma_small\138\138064.mp3,data\lyrics\Black Flamingo - Down _138064_.txt,genius
107569,Walk In Season,Kelly Latimore,Folk,data\fma_small\fma_small\107\107569.mp3,nan,
63250,Out of Turn,Big Blood,Folk,data\fma_small\fma_small\063\063250.mp3,nan,
15471,Brakemans Blues,Bruce Russell,Experimental,data\fma_small\fma_small\015\015471.mp3,nan,
112066,Lullaby,Still Pluto,Rock,data\fma_small\fma_small\112\112066.mp3,nan,
150063,Night & Day,Finn Anderson,Folk,data\fma_small\fma_small\150\150063.mp3,nan,
9511,Message From the Law,Sic Alps,Rock,data\fma_small\fma_small\009\009511.mp3,data\lyrics\Sic Alps - Message From the Law _9511_.txt,genius
1039,13 Monsters,Lightning Bolt,Rock,data\fma_small\fma_small\001\001039.mp3,data\lyrics\Lightning Bolt - 13 Monsters _1039_.txt,genius
57178,"NO (Midi #2: Camille/""Modern Music Mix"")",Skeletons,Pop,data\fma_small\fma_small\057\057178.mp3,data\lyrics\Skeletons - NO _57178_.txt,genius
84142,Get Away/ Parallel Sunset,Electric Mirrors,Experimental,data\fma_small\fma_small\084\084142.mp3,nan,
99436,Almost Anything,Atlantic Thrills,Rock,data\fma_small\fma_small\099\099436.mp3,nan,
28483,Owl Eyes,The Pop Winds,Pop,data\fma_small\fma_small\028\028483.mp3,nan,
138017,Sober Trip,Pierce,Folk,data\fma_small\fma_small\138\138017.mp3,data\lyrics\Pierce - Sober Trip _138017_.txt,genius
145002,A Dancer Stole My Heart,Finn Anderson,Folk,data\fma_small\fma_small\145\145002.mp3,nan,
145706,Saturday (Weekend Groove Remix),Maxwell Powers,Pop,data\fma_small\fma_small\145\145706.mp3,nan,
55120,Patate chaude,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\055\055120.mp3,data\lyrics\Alaclair Ensemble - Patate chaude _55120_.txt,genius
131540,AVIATION CRAB ORCHESTRA (PFUDOR),OODR BABY,Experimental,data\fma_small\fma_small\131\131540.mp3,nan,
119026,Colourdome,Change!,Experimental,data\fma_small\fma_small\119\119026.mp3,nan,
10447,Low Gravity Blues,Big Blood,Folk,data\fma_small\fma_small\010\010447.mp3,nan,
110744,Textbook Response,The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110744.mp3,nan,
104067,Refazendo,Boogarins,Pop,data\fma_small\fma_small\104\104067.mp3,nan,
148168,Bahia,Prince Rama,Experimental,data\fma_small\fma_small\148\148168.mp3,data\lyrics\Prince Rama - Bahia _148168_.txt,genius
88871,Omaha (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088871.mp3,data\lyrics\Josh Woodward - Omaha _88871_.txt,genius
13670,Nada P Flojos,Raflesia,Hip-Hop,data\fma_small\fma_small\013\013670.mp3,nan,
997,Nothing's Ever Ending,Kevin Shields,Experimental,data\fma_small\fma_small\000\000997.mp3,nan,
68853,Irish Washerwoman,Howie & Ann Mitchell,Folk,data\fma_small\fma_small\068\068853.mp3,nan,
84155,The Pretty One,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084155.mp3,data\lyrics\Laura Stevenson and the Cans - The Pretty One _84155_.txt,genius
105824,Lurkers,All Urban Outfield,Hip-Hop,data\fma_small\fma_small\105\105824.mp3,nan,
104724,No Habla Catalan Studio,Noise Problems Selections,Experimental,data\fma_small\fma_small\104\104724.mp3,nan,
67361,Rich In Vitamin C,Squimaoto,Pop,data\fma_small\fma_small\067\067361.mp3,nan,
28477,Feel It,The Pop Winds,Pop,data\fma_small\fma_small\028\028477.mp3,data\lyrics\The Pop Winds - Feel It _28477_.txt,genius
110171,Painting With Sound,Peter Biedermann,Folk,data\fma_small\fma_small\110\110171.mp3,nan,
41820,THE FASTEST CAR,Phemale,Pop,data\fma_small\fma_small\041\041820.mp3,nan,
83717,Ninety Six,Cullah,Hip-Hop,data\fma_small\fma_small\083\083717.mp3,data\lyrics\Cullah - Ninety Six _83717_.txt,genius
26307,96,Karl Blau,Experimental,data\fma_small\fma_small\026\026307.mp3,nan,
106463,Sorry I am a bad boy,Dinosaur Jugnot,Rock,data\fma_small\fma_small\106\106463.mp3,nan,
109904,All To Become Somebody,Debby Schwartz,Folk,data\fma_small\fma_small\109\109904.mp3,nan,
13199,No Mas,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\013\013199.mp3,nan,
128500,Turnin Clouds into Mountains,Mr. & Mrs. Smith,Folk,data\fma_small\fma_small\128\128500.mp3,nan,
118478,XI,Ben Townsend,Experimental,data\fma_small\fma_small\118\118478.mp3,nan,
35541,After All That's Happened,Lorenzo's Music,Rock,data\fma_small\fma_small\035\035541.mp3,data\lyrics\Lorenzo_s Music - After All That_s Happened _35541_.txt,genius
20424,Unemployment Dirge,Gwilly Edmondez,Experimental,data\fma_small\fma_small\020\020424.mp3,nan,
69798,Wake Up Deaf To Sirens,Chris Cook,Experimental,data\fma_small\fma_small\069\069798.mp3,nan,
81071,"Ladybugs on Window, Spraypaint on Deer Carcass",Nick Kuepfer,Experimental,data\fma_small\fma_small\081\081071.mp3,nan,
27550,Sepasang Kekasih Yang Pertama Bercinta Di Luar Angkasa,Frau,Pop,data\fma_small\fma_small\027\027550.mp3,data\lyrics\Frau - Sepasang Kekasih Yang Pertama Bercinta Di Luar Angkasa _27550_.txt,genius
109962,Forever Yung,Phemale,Pop,data\fma_small\fma_small\109\109962.mp3,nan,
142360,God's Radio Hell,The Impossebulls,Hip-Hop,data\fma_small\fma_small\142\142360.mp3,nan,
98556,Anyway,Kellee Maize,Hip-Hop,data\fma_small\fma_small\098\098556.mp3,nan,
128880,To Absent Friends this Christmas,Squire Tuck,Experimental,data\fma_small\fma_small\128\128880.mp3,nan,
124392,Into Orbit,Radius System,Rock,data\fma_small\fma_small\124\124392.mp3,nan,
13591,Johnny Marr,Ghostown,Hip-Hop,data\fma_small\fma_small\013\013591.mp3,nan,
34484,Comic Topic,Not From This World,Folk,data\fma_small\fma_small\034\034484.mp3,nan,
61012,Week Eight,Ben von Wildenhaus,Folk,data\fma_small\fma_small\061\061012.mp3,nan,
64854,Swedish Fish,Monroeville Music Center,Experimental,data\fma_small\fma_small\064\064854.mp3,nan,
67598,Dragon Millipede,Richard Wolff,Folk,data\fma_small\fma_small\067\067598.mp3,nan,
107579,Abiding,Kelly Latimore,Folk,data\fma_small\fma_small\107\107579.mp3,nan,
46726,Believe In Me (Reprise),13adluck & uh-oh,Hip-Hop,data\fma_small\fma_small\046\046726.mp3,nan,
75936,Trying to Understand,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075936.mp3,nan,
70654,Far Gone (Featuring DJ Def Chad) (Vocal),C-Doc,Hip-Hop,data\fma_small\fma_small\070\070654.mp3,nan,
138318,Whatever Happens In The Night,Big White,Rock,data\fma_small\fma_small\138\138318.mp3,nan,
105920,North Wind Blowing,Matt Sowell,Folk,data\fma_small\fma_small\105\105920.mp3,nan,
122798,singaling,The Carnys,Pop,data\fma_small\fma_small\122\122798.mp3,data\lyrics\The Carnys - singaling _122798_.txt,genius
134389,Against All Odds,Scott Holmes,Pop,data\fma_small\fma_small\134\134389.mp3,nan,
14663,Coleco Says: How Are You?,Coleco Music,Pop,data\fma_small\fma_small\014\014663.mp3,nan,
137605,Nobody Has To Know,Sunshine and the Rain,Rock,data\fma_small\fma_small\137\137605.mp3,nan,
10389,Terrapin (oh! syd),Big Blood,Folk,data\fma_small\fma_small\010\010389.mp3,nan,
43863,western chow yun-fat,This One,Hip-Hop,data\fma_small\fma_small\043\043863.mp3,nan,
