track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics_path_api,lyrics_source_api,lyrics_path_whisper,text_path_combined,text_source_combined
109349,Pride,intouch,Rock,data\fma_small\fma_small\109\109349.mp3,data\lyrics\intouch - Pride _109349_.txt,genius,data\lyrics\intouch - Pride _109349_.txt,genius,,data\lyrics_combined\intouch - Pride _109349_.txt,api
13927,Deep River Blues,Janet Bean,Folk,data\fma_small\fma_small\013\013927.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Janet Bean - Deep River Blues 13927.txt,data\lyrics_combined\Janet Bean - Deep River Blues _13927_.txt,whisper
72289,I Love You,Squarehead,Rock,data\fma_small\fma_small\072\072289.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Squarehead - I Love You 72289.txt,data\lyrics_combined\Squarehead - I Love You _72289_.txt,whisper
75425,Eleven 11 Remix,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075425.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize - Eleven 11 Remix 75425.txt,data\lyrics_combined\Kellee Maize - Eleven 11 Remix _75425_.txt,whisper
74671,Queen Anne & Degraw,Long Hair,Rock,data\fma_small\fma_small\074\074671.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Long Hair - Queen Anne & Degraw 74671.txt,data\lyrics_combined\Long Hair - Queen Anne _ Degraw _74671_.txt,whisper
71240,One Take (Intro),Dengaz,Hip-Hop,data\fma_small\fma_small\071\071240.mp3,data\lyrics\Dengaz - One Take _71240_.txt,genius,data\lyrics\Dengaz - One Take _71240_.txt,genius,,data\lyrics_combined\Dengaz - One Take _Intro_ _71240_.txt,api
142549,My Best Searching Travel,Rony Friedman,Pop,data\fma_small\fma_small\142\142549.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Rony Friedman - My Best Searching Travel 142549.txt,data\lyrics_combined\Rony Friedman - My Best Searching Travel _142549_.txt,whisper
137500,NORWEGIAN BLAST BEATS,ODOR BABY,Experimental,data\fma_small\fma_small\137\137500.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\ODOR BABY - NORWEGIAN BLAST BEATS 137500.txt,data\lyrics_combined\ODOR BABY - NORWEGIAN BLAST BEATS _137500_.txt,whisper
131439,A04 Smoke Weed,Mom Jeans,Pop,data\fma_small\fma_small\131\131439.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Mom Jeans - A04 Smoke Weed 131439.txt,data\lyrics_combined\Mom Jeans - A04 Smoke Weed _131439_.txt,whisper
145556,Roommates (Piano Version by AGPB),This Mess is Mine,Folk,data\fma_small\fma_small\145\145556.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\This Mess is Mine - Roommates (Piano Version by AGPB) 145556.txt,data\lyrics_combined\This Mess is Mine - Roommates _Piano Version by AGPB_ _145556_.txt,whisper
148234,Olympia,Josh Armistead,Folk,data\fma_small\fma_small\148\148234.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Josh Armistead - Olympia 148234.txt,data\lyrics_combined\Josh Armistead - Olympia _148234_.txt,whisper
113022,Let's the kids play,Malaventura,Pop,data\fma_small\fma_small\113\113022.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Malaventura - Let's the kids play 113022.txt,data\lyrics_combined\Malaventura - Let_s the kids play _113022_.txt,whisper
70775,Basic Time Slicer (Spliced Mix),S.J. Mellia,Hip-Hop,data\fma_small\fma_small\070\070775.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\S.J. Mellia - Basic Time Slicer (Spliced Mix) 70775.txt,data\lyrics_combined\S.J. Mellia - Basic Time Slicer _Spliced Mix_ _70775_.txt,whisper
54234,Suspicious,Ivy,Pop,data\fma_small\fma_small\054\054234.mp3,data\lyrics\Ivy - Suspicious _54234_.txt,genius,data\lyrics\Ivy - Suspicious _54234_.txt,genius,,data\lyrics_combined\Ivy - Suspicious _54234_.txt,api
123899,Rebel Angels,Rachel Mason,Folk,data\fma_small\fma_small\123\123899.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Rachel Mason - Rebel Angels 123899.txt,data\lyrics_combined\Rachel Mason - Rebel Angels _123899_.txt,whisper
142553,Full of Beliefs,Rony Friedman,Pop,data\fma_small\fma_small\142\142553.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Rony Friedman - Full of Beliefs 142553.txt,data\lyrics_combined\Rony Friedman - Full of Beliefs _142553_.txt,whisper
127289,Please Let Me Stay,Myndra,Pop,data\fma_small\fma_small\127\127289.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Myndra - Please Let Me Stay 127289.txt,data\lyrics_combined\Myndra - Please Let Me Stay _127289_.txt,whisper
88960,Queen (Mugl Remix),TIGERBERRY,Rock,data\fma_small\fma_small\088\088960.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\TIGERBERRY - Queen (Mugl Remix) 88960.txt,data\lyrics_combined\TIGERBERRY - Queen _Mugl Remix_ _88960_.txt,whisper
144941,When you came they were clapping (aka America performing a brief existential crisis),Maxwell Powers,Pop,data\fma_small\fma_small\144\144941.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Maxwell Powers - When you came they were clapping (aka America performing a brief existential crisis) 144941.txt,data\lyrics_combined\Maxwell Powers - When you came they were clapping _aka America performing a brief existential crisis_ _144941_.txt,whisper
115922,Te quiero,Dj Dabadabakoski,Folk,data\fma_small\fma_small\115\115922.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Dj Dabadabakoski - Te quiero 115922.txt,data\lyrics_combined\Dj Dabadabakoski - Te quiero _115922_.txt,whisper
125196,Who We Are,Derek Clegg,Folk,data\fma_small\fma_small\125\125196.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Derek Clegg - Who We Are 125196.txt,data\lyrics_combined\Derek Clegg - Who We Are _125196_.txt,whisper
75929,Dark Kingdom,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075929.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Tricky Diesel - Dark Kingdom 75929.txt,data\lyrics_combined\Tricky Diesel - Dark Kingdom _75929_.txt,whisper
10,Freeway,Kurt Vile,Pop,data\fma_small\fma_small\000\000010.mp3,data\lyrics\Kurt Vile - Freeway _10_.txt,genius,data\lyrics\Kurt Vile - Freeway _10_.txt,genius,,data\lyrics_combined\Kurt Vile - Freeway _10_.txt,api
111937,Remain Resolute,Ebsa,Hip-Hop,data\fma_small\fma_small\111\111937.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ebsa - Remain Resolute 111937.txt,data\lyrics_combined\Ebsa - Remain Resolute _111937_.txt,whisper
112215,Tried Tree,long_loaf,Experimental,data\fma_small\fma_small\112\112215.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\long_loaf - Tried Tree 112215.txt,data\lyrics_combined\long_loaf - Tried Tree _112215_.txt,whisper
109276,Holopgraphic Riddance,Razen,Experimental,data\fma_small\fma_small\109\109276.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Razen - Holopgraphic Riddance 109276.txt,data\lyrics_combined\Razen - Holopgraphic Riddance _109276_.txt,whisper
119991,You Lost On Price Is Right,Cassette Tape Bandits,Hip-Hop,data\fma_small\fma_small\119\119991.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Cassette Tape Bandits - You Lost On Price Is Right 119991.txt,data\lyrics_combined\Cassette Tape Bandits - You Lost On Price Is Right _119991_.txt,whisper
74381,Il Neige,Flora,Experimental,data\fma_small\fma_small\074\074381.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Flora - Il Neige 74381.txt,data\lyrics_combined\Flora - Il Neige _74381_.txt,whisper
93944,Waiting Until Then,Ready for Men,Pop,data\fma_small\fma_small\093\093944.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ready for Men - Waiting Until Then 93944.txt,data\lyrics_combined\Ready for Men - Waiting Until Then _93944_.txt,whisper
87192,"Gentle, Polite",Eric & Magill,Pop,data\fma_small\fma_small\087\087192.mp3,nan,nan,nan,nan,"data\whisper_transcriptions\whisper_transcriptions\Eric & Magill - Gentle, Polite 87192.txt",data\lyrics_combined\Eric _ Magill - Gentle_ Polite _87192_.txt,whisper
57164,Family Van,Short Hand,Folk,data\fma_small\fma_small\057\057164.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Short Hand - Family Van 57164.txt,data\lyrics_combined\Short Hand - Family Van _57164_.txt,whisper
121737,Back On The Train,Frozen Houses,Pop,data\fma_small\fma_small\121\121737.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Frozen Houses - Back On The Train 121737.txt,data\lyrics_combined\Frozen Houses - Back On The Train _121737_.txt,whisper
112197,Fairies at the Bottom of Our Garden,Dead Peoples Records,Experimental,data\fma_small\fma_small\112\112197.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Dead Peoples Records - Fairies at the Bottom of Our Garden 112197.txt,data\lyrics_combined\Dead Peoples Records - Fairies at the Bottom of Our Garden _112197_.txt,whisper
16878,Angular Momentum,Pre,Hip-Hop,data\fma_small\fma_small\016\016878.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Pre - Angular Momentum 16878.txt,data\lyrics_combined\Pre - Angular Momentum _16878_.txt,whisper
35539,Oh Oh Oh,Lorenzo's Music,Rock,data\fma_small\fma_small\035\035539.mp3,data\lyrics\Lorenzo_s Music - Oh Oh Oh _35539_.txt,genius,data\lyrics\Lorenzo_s Music - Oh Oh Oh _35539_.txt,genius,,data\lyrics_combined\Lorenzo_s Music - Oh Oh Oh _35539_.txt,api
138039,Cleaners,Massage,Pop,data\fma_small\fma_small\138\138039.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Massage - Cleaners 138039.txt,data\lyrics_combined\Massage - Cleaners _138039_.txt,whisper
2,Food,AWOL,Hip-Hop,data\fma_small\fma_small\000\000002.mp3,data\lyrics\AWOL - Food _2_.txt,genius,data\lyrics\AWOL - Food _2_.txt,genius,,data\lyrics_combined\AWOL - Food _2_.txt,api
32687,You and Me,transient,Hip-Hop,data\fma_small\fma_small\032\032687.mp3,data\lyrics\transient - You and Me _32687_.txt,genius,data\lyrics\transient - You and Me _32687_.txt,genius,,data\lyrics_combined\transient - You and Me _32687_.txt,api
116525,ghost cat glitch,SULCUS,Experimental,data\fma_small\fma_small\116\116525.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\SULCUS - ghost cat glitch 116525.txt,data\lyrics_combined\SULCUS - ghost cat glitch _116525_.txt,whisper
125375,Climbing Up,Attic Ted,Pop,data\fma_small\fma_small\125\125375.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Attic Ted - Climbing Up 125375.txt,data\lyrics_combined\Attic Ted - Climbing Up _125375_.txt,whisper
5158,Running,Peter Biedermann,Folk,data\fma_small\fma_small\005\005158.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Peter Biedermann - Running 5158.txt,data\lyrics_combined\Peter Biedermann - Running _5158_.txt,whisper
777,Relaxing,Glove Compartment,Rock,data\fma_small\fma_small\000\000777.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Glove Compartment - Relaxing 777.txt,data\lyrics_combined\Glove Compartment - Relaxing _777_.txt,whisper
108457,Dear Pressure,Miracles of Modern Science,Pop,data\fma_small\fma_small\108\108457.mp3,data\lyrics\Miracles of Modern Science - Dear Pressure _108457_.txt,genius,data\lyrics\Miracles of Modern Science - Dear Pressure _108457_.txt,genius,,data\lyrics_combined\Miracles of Modern Science - Dear Pressure _108457_.txt,api
87431,Bone Soup,Bludded Head,Rock,data\fma_small\fma_small\087\087431.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Bludded Head - Bone Soup 87431.txt,data\lyrics_combined\Bludded Head - Bone Soup _87431_.txt,whisper
83789,Шизофрения,Brutal Whiskers,Rock,data\fma_small\fma_small\083\083789.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Brutal Whiskers - Шизофрения 83789.txt,data\lyrics_combined\Brutal Whiskers - Шизофрения _83789_.txt,whisper
96694,Triggers,Melissa Laveaux,Folk,data\fma_small\fma_small\096\096694.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Melissa Laveaux - Triggers 96694.txt,data\lyrics_combined\Melissa Laveaux - Triggers _96694_.txt,whisper
86262,Dead Elements,Angstbreaker,Rock,data\fma_small\fma_small\086\086262.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Angstbreaker - Dead Elements 86262.txt,data\lyrics_combined\Angstbreaker - Dead Elements _86262_.txt,whisper
96729,I Had A Lover I Thought Was My Own,Allysen Callery,Folk,data\fma_small\fma_small\096\096729.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Allysen Callery - I Had A Lover I Thought Was My Own 96729.txt,data\lyrics_combined\Allysen Callery - I Had A Lover I Thought Was My Own _96729_.txt,whisper
39359,The last hours of sunshine,i'dawn,Rock,data\fma_small\fma_small\039\039359.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\i'dawn - The last hours of sunshine 39359.txt,data\lyrics_combined\i_dawn - The last hours of sunshine _39359_.txt,whisper
55292,Glorious love song,The Kyoto Connection,Pop,data\fma_small\fma_small\055\055292.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Kyoto Connection - Glorious love song 55292.txt,data\lyrics_combined\The Kyoto Connection - Glorious love song _55292_.txt,whisper
13748,Speak Your Mind feat. Hard Target,Laws,Hip-Hop,data\fma_small\fma_small\013\013748.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Laws - Speak Your Mind feat. Hard Target 13748.txt,data\lyrics_combined\Laws - Speak Your Mind feat. Hard Target _13748_.txt,whisper
73171,Barbry Allen,Howie Mitchell & Charlotte Williams,Folk,data\fma_small\fma_small\073\073171.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Howie Mitchell & Charlotte Williams - Barbry Allen 73171.txt,data\lyrics_combined\Howie Mitchell _ Charlotte Williams - Barbry Allen _73171_.txt,whisper
88870,Methylchloroisothiazolinone (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088870.mp3,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _88870_.txt,genius,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _88870_.txt,genius,,data\lyrics_combined\Josh Woodward - Methylchloroisothiazolinone _No Vocals_ _88870_.txt,api
63161,13,Lucky Dragons,Experimental,data\fma_small\fma_small\063\063161.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Lucky Dragons - 13 63161.txt,data\lyrics_combined\Lucky Dragons - 13 _63161_.txt,whisper
114410,Ascension,Scott Holmes,Rock,data\fma_small\fma_small\114\114410.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Scott Holmes - Ascension 114410.txt,data\lyrics_combined\Scott Holmes - Ascension _114410_.txt,whisper
84152,Haka,Sikhara,Experimental,data\fma_small\fma_small\084\084152.mp3,data\lyrics\Sikhara - Haka _84152_.txt,genius,data\lyrics\Sikhara - Haka _84152_.txt,genius,,data\lyrics_combined\Sikhara - Haka _84152_.txt,api
144467,Come To My Coast (Instrumental),Nick Jaina,Folk,data\fma_small\fma_small\144\144467.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Nick Jaina - Come To My Coast (Instrumental) 144467.txt,data\lyrics_combined\Nick Jaina - Come To My Coast _Instrumental_ _144467_.txt,whisper
127268,Bad Kisingen,Hissing Fauna,Pop,data\fma_small\fma_small\127\127268.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Hissing Fauna - Bad Kisingen 127268.txt,data\lyrics_combined\Hissing Fauna - Bad Kisingen _127268_.txt,whisper
135054,Hari Karl (for Larry Eisenberg),Zena,Experimental,data\fma_small\fma_small\135\135054.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Zena - Hari Karl (for Larry Eisenberg) 135054.txt,data\lyrics_combined\Zena - Hari Karl _for Larry Eisenberg_ _135054_.txt,whisper
140623,The More Things Change,The Impossebulls,Hip-Hop,data\fma_small\fma_small\140\140623.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Impossebulls - The More Things Change 140623.txt,data\lyrics_combined\The Impossebulls - The More Things Change _140623_.txt,whisper
115926,Brian de Palma,Nestor +3,Folk,data\fma_small\fma_small\115\115926.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Nestor +3 - Brian de Palma 115926.txt,data\lyrics_combined\Nestor _3 - Brian de Palma _115926_.txt,whisper
11306,Inspiration,Abunai!,Rock,data\fma_small\fma_small\011\011306.mp3,data\lyrics\Abunai_ - Inspiration _11306_.txt,genius,data\lyrics\Abunai_ - Inspiration _11306_.txt,genius,,data\lyrics_combined\Abunai_ - Inspiration _11306_.txt,api
110985,Cheliuskin,Antethic,Rock,data\fma_small\fma_small\110\110985.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Antethic - Cheliuskin 110985.txt,data\lyrics_combined\Antethic - Cheliuskin _110985_.txt,whisper
112252,Capullo,Anamoli,Folk,data\fma_small\fma_small\112\112252.mp3,data\lyrics\Anamoli - Capullo _112252_.txt,genius,data\lyrics\Anamoli - Capullo _112252_.txt,genius,,data\lyrics_combined\Anamoli - Capullo _112252_.txt,api
38904,typewriting,File Under Toner,Experimental,data\fma_small\fma_small\038\038904.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\File Under Toner - typewriting 38904.txt,data\lyrics_combined\File Under Toner - typewriting _38904_.txt,whisper
88876,Nincompoop (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088876.mp3,data\lyrics\Josh Woodward - Nincompoop _88876_.txt,genius,data\lyrics\Josh Woodward - Nincompoop _88876_.txt,genius,,data\lyrics_combined\Josh Woodward - Nincompoop _No Vocals_ _88876_.txt,api
121866,Perfect Day,The Britemores,Rock,data\fma_small\fma_small\121\121866.mp3,data\lyrics\The Britemores - Perfect Day _121866_.txt,genius,data\lyrics\The Britemores - Perfect Day _121866_.txt,genius,,data\lyrics_combined\The Britemores - Perfect Day _121866_.txt,api
113020,Polinesia,Malaventura,Pop,data\fma_small\fma_small\113\113020.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Malaventura - Polinesia 113020.txt,data\lyrics_combined\Malaventura - Polinesia _113020_.txt,whisper
64840,Kim,Radioactive Sparrow,Pop,data\fma_small\fma_small\064\064840.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Radioactive Sparrow - Kim 64840.txt,data\lyrics_combined\Radioactive Sparrow - Kim _64840_.txt,whisper
79978,ITA Meda - Milano - Ambience Ext Italy Traffic Rondo Bennet,Emanuele Costantini,Experimental,data\fma_small\fma_small\079\079978.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Emanuele Costantini - ITA Meda - Milano - Ambience Ext Italy Traffic Rondo Bennet 79978.txt,data\lyrics_combined\Emanuele Costantini - ITA Meda - Milano - Ambience Ext Italy Traffic Rondo Bennet _79978_.txt,whisper
89859,Your Dad Hate Me (prod. by Daedelus),Not The 1s,Hip-Hop,data\fma_small\fma_small\089\089859.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Not The 1s - Your Dad Hate Me (prod. by Daedelus) 89859.txt,data\lyrics_combined\Not The 1s - Your Dad Hate Me _prod. by Daedelus_ _89859_.txt,whisper
76375,Go Down To The River,Eric Boros,Experimental,data\fma_small\fma_small\076\076375.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Eric Boros - Go Down To The River 76375.txt,data\lyrics_combined\Eric Boros - Go Down To The River _76375_.txt,whisper
131767,Pictures,Microscopes,Pop,data\fma_small\fma_small\131\131767.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Microscopes - Pictures 131767.txt,data\lyrics_combined\Microscopes - Pictures _131767_.txt,whisper
69833,Dreamflower (Keep The Dream Alive) (Instrumental),The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\069\069833.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Honorable Sleaze - Dreamflower (Keep The Dream Alive) (Instrumental) 69833.txt,data\lyrics_combined\The Honorable Sleaze - Dreamflower _Keep The Dream Alive_ _Instrumental_ _69833_.txt,whisper
74546,Solitude,Entertainment for the Braindead,Folk,data\fma_small\fma_small\074\074546.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Entertainment for the Braindead - Solitude 74546.txt,data\lyrics_combined\Entertainment for the Braindead - Solitude _74546_.txt,whisper
134094,Live,dj balli and his,Experimental,data\fma_small\fma_small\134\134094.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\dj balli and his - Live 134094.txt,data\lyrics_combined\dj balli and his - Live _134094_.txt,whisper
78834,O Demónio,Stray,Hip-Hop,data\fma_small\fma_small\078\078834.mp3,data\lyrics\Stray - O Demónio _78834_.txt,genius,data\lyrics\Stray - O Demónio _78834_.txt,genius,,data\lyrics_combined\Stray - O Demónio _78834_.txt,api
74960,Rörelse av Ljus,Bisamråtta,Experimental,data\fma_small\fma_small\074\074960.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Bisamråtta - Rörelse av Ljus 74960.txt,data\lyrics_combined\Bisamråtta - Rörelse av Ljus _74960_.txt,whisper
12051,Comin' Home Pt. II,Big Blood,Folk,data\fma_small\fma_small\012\012051.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Big Blood - Comin' Home Pt. II 12051.txt,data\lyrics_combined\Big Blood - Comin_ Home Pt. II _12051_.txt,whisper
74392,Joy to the World,Thicker Than Water,Experimental,data\fma_small\fma_small\074\074392.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Thicker Than Water - Joy to the World 74392.txt,data\lyrics_combined\Thicker Than Water - Joy to the World _74392_.txt,whisper
57274,The existence of the light,Sol Rezza,Experimental,data\fma_small\fma_small\057\057274.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Sol Rezza - The existence of the light 57274.txt,data\lyrics_combined\Sol Rezza - The existence of the light _57274_.txt,whisper
44777,Old Wedding Song,Least Carpet,Folk,data\fma_small\fma_small\044\044777.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Least Carpet - Old Wedding Song 44777.txt,data\lyrics_combined\Least Carpet - Old Wedding Song _44777_.txt,whisper
83908,If I Had A MIllion Dollars,Rod Rogers,Experimental,data\fma_small\fma_small\083\083908.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Rod Rogers - If I Had A MIllion Dollars 83908.txt,data\lyrics_combined\Rod Rogers - If I Had A MIllion Dollars _83908_.txt,whisper
97813,bleib gesund,Inox Kapell,Experimental,data\fma_small\fma_small\097\097813.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Inox Kapell - bleib gesund 97813.txt,data\lyrics_combined\Inox Kapell - bleib gesund _97813_.txt,whisper
35204,Gnossienne No 1 (Erik Satie),Olelé Brut,Experimental,data\fma_small\fma_small\035\035204.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Olelé Brut - Gnossienne No 1 (Erik Satie) 35204.txt,data\lyrics_combined\Olelé Brut - Gnossienne No 1 _Erik Satie_ _35204_.txt,whisper
71715,Name Droppers Of The World Unite,Feelings,Rock,data\fma_small\fma_small\071\071715.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Feelings - Name Droppers Of The World Unite 71715.txt,data\lyrics_combined\Feelings - Name Droppers Of The World Unite _71715_.txt,whisper
39259,Murder in The Dark,U Can Unlearn Guitar,Experimental,data\fma_small\fma_small\039\039259.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\U Can Unlearn Guitar - Murder in The Dark 39259.txt,data\lyrics_combined\U Can Unlearn Guitar - Murder in The Dark _39259_.txt,whisper
75930,Freestyle Joint,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075930.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Tricky Diesel - Freestyle Joint 75930.txt,data\lyrics_combined\Tricky Diesel - Freestyle Joint _75930_.txt,whisper
149100,Ambulance,Coco Morier,Pop,data\fma_small\fma_small\149\149100.mp3,data\lyrics\Coco Morier - Ambulance _149100_.txt,genius,data\lyrics\Coco Morier - Ambulance _149100_.txt,genius,,data\lyrics_combined\Coco Morier - Ambulance _149100_.txt,api
98613,Listen To The Old Man,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098613.mp3,data\lyrics\KINGS OF THE CITY - Listen To The Old Man _98613_.txt,genius,data\lyrics\KINGS OF THE CITY - Listen To The Old Man _98613_.txt,genius,,data\lyrics_combined\KINGS OF THE CITY - Listen To The Old Man _98613_.txt,api
145058,Worm Fortress,Ersatz,Experimental,data\fma_small\fma_small\145\145058.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ersatz - Worm Fortress 145058.txt,data\lyrics_combined\Ersatz - Worm Fortress _145058_.txt,whisper
64895,side a,Andris Balins,Experimental,data\fma_small\fma_small\064\064895.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Andris Balins - side a 64895.txt,data\lyrics_combined\Andris Balins - side a _64895_.txt,whisper
125003,Thanks A Million,Let Me Crazy,Rock,data\fma_small\fma_small\125\125003.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Let Me Crazy - Thanks A Million 125003.txt,data\lyrics_combined\Let Me Crazy - Thanks A Million _125003_.txt,whisper
4781,No Big Deal,Half Japanese,Rock,data\fma_small\fma_small\004\004781.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Half Japanese - No Big Deal 4781.txt,data\lyrics_combined\Half Japanese - No Big Deal _4781_.txt,whisper
12526,Time (Reprise) (Closing Credits),Virtu-oso,Hip-Hop,data\fma_small\fma_small\012\012526.mp3,data\lyrics\Virtu-oso - Time _12526_.txt,genius,data\lyrics\Virtu-oso - Time _12526_.txt,genius,,data\lyrics_combined\Virtu-oso - Time _Reprise_ _Closing Credits_ _12526_.txt,api
74370,The First Noel,Dave Menzo (CloudMagic),Experimental,data\fma_small\fma_small\074\074370.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Dave Menzo (CloudMagic) - The First Noel 74370.txt,data\lyrics_combined\Dave Menzo _CloudMagic_ - The First Noel _74370_.txt,whisper
113360,My Head Of Curls,Samuel Vas Y,Folk,data\fma_small\fma_small\113\113360.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Samuel Vas Y - My Head Of Curls 113360.txt,data\lyrics_combined\Samuel Vas Y - My Head Of Curls _113360_.txt,whisper
