track_id,audio_path,lyrics_path,has_lyrics
ariel_1_03,data\mir1k\MIR-1K\Wavfile\ariel_1_03.wav,data\mir1k\MIR-1K\Lyrics\ariel_1_03.txt,True
ariel_1_04,data\mir1k\MIR-1K\Wavfile\ariel_1_04.wav,data\mir1k\MIR-1K\Lyrics\ariel_1_04.txt,True
ariel_1_05,data\mir1k\MIR-1K\Wavfile\ariel_1_05.wav,data\mir1k\MIR-1K\Lyrics\ariel_1_05.txt,True
ariel_1_06,data\mir1k\MIR-1K\Wavfile\ariel_1_06.wav,data\mir1k\MIR-1K\Lyrics\ariel_1_06.txt,True
ariel_1_07,data\mir1k\MIR-1K\Wavfile\ariel_1_07.wav,data\mir1k\MIR-1K\Lyrics\ariel_1_07.txt,True
ariel_2_01,data\mir1k\MIR-1K\Wavfile\ariel_2_01.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_01.txt,True
ariel_2_02,data\mir1k\MIR-1K\Wavfile\ariel_2_02.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_02.txt,True
ariel_2_03,data\mir1k\MIR-1K\Wavfile\ariel_2_03.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_03.txt,True
ariel_2_04,data\mir1k\MIR-1K\Wavfile\ariel_2_04.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_04.txt,True
ariel_2_05,data\mir1k\MIR-1K\Wavfile\ariel_2_05.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_05.txt,True
ariel_2_06,data\mir1k\MIR-1K\Wavfile\ariel_2_06.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_06.txt,True
ariel_2_07,data\mir1k\MIR-1K\Wavfile\ariel_2_07.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_07.txt,True
ariel_2_08,data\mir1k\MIR-1K\Wavfile\ariel_2_08.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_08.txt,True
ariel_2_09,data\mir1k\MIR-1K\Wavfile\ariel_2_09.wav,data\mir1k\MIR-1K\Lyrics\ariel_2_09.txt,True
ariel_3_01,data\mir1k\MIR-1K\Wavfile\ariel_3_01.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_01.txt,True
ariel_3_02,data\mir1k\MIR-1K\Wavfile\ariel_3_02.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_02.txt,True
ariel_3_03,data\mir1k\MIR-1K\Wavfile\ariel_3_03.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_03.txt,True
ariel_3_04,data\mir1k\MIR-1K\Wavfile\ariel_3_04.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_04.txt,True
ariel_3_05,data\mir1k\MIR-1K\Wavfile\ariel_3_05.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_05.txt,True
ariel_3_06,data\mir1k\MIR-1K\Wavfile\ariel_3_06.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_06.txt,True
ariel_3_07,data\mir1k\MIR-1K\Wavfile\ariel_3_07.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_07.txt,True
ariel_3_08,data\mir1k\MIR-1K\Wavfile\ariel_3_08.wav,data\mir1k\MIR-1K\Lyrics\ariel_3_08.txt,True
ariel_4_01,data\mir1k\MIR-1K\Wavfile\ariel_4_01.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_01.txt,True
ariel_4_02,data\mir1k\MIR-1K\Wavfile\ariel_4_02.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_02.txt,True
ariel_4_03,data\mir1k\MIR-1K\Wavfile\ariel_4_03.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_03.txt,True
ariel_4_04,data\mir1k\MIR-1K\Wavfile\ariel_4_04.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_04.txt,True
ariel_4_05,data\mir1k\MIR-1K\Wavfile\ariel_4_05.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_05.txt,True
ariel_4_06,data\mir1k\MIR-1K\Wavfile\ariel_4_06.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_06.txt,True
ariel_4_07,data\mir1k\MIR-1K\Wavfile\ariel_4_07.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_07.txt,True
ariel_4_08,data\mir1k\MIR-1K\Wavfile\ariel_4_08.wav,data\mir1k\MIR-1K\Lyrics\ariel_4_08.txt,True
ariel_5_01,data\mir1k\MIR-1K\Wavfile\ariel_5_01.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_01.txt,True
ariel_5_02,data\mir1k\MIR-1K\Wavfile\ariel_5_02.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_02.txt,True
ariel_5_03,data\mir1k\MIR-1K\Wavfile\ariel_5_03.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_03.txt,True
ariel_5_04,data\mir1k\MIR-1K\Wavfile\ariel_5_04.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_04.txt,True
ariel_5_05,data\mir1k\MIR-1K\Wavfile\ariel_5_05.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_05.txt,True
ariel_5_06,data\mir1k\MIR-1K\Wavfile\ariel_5_06.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_06.txt,True
ariel_5_07,data\mir1k\MIR-1K\Wavfile\ariel_5_07.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_07.txt,True
ariel_5_08,data\mir1k\MIR-1K\Wavfile\ariel_5_08.wav,data\mir1k\MIR-1K\Lyrics\ariel_5_08.txt,True
bobon_1_01,data\mir1k\MIR-1K\Wavfile\bobon_1_01.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_01.txt,True
bobon_1_02,data\mir1k\MIR-1K\Wavfile\bobon_1_02.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_02.txt,True
bobon_1_03,data\mir1k\MIR-1K\Wavfile\bobon_1_03.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_03.txt,True
bobon_1_04,data\mir1k\MIR-1K\Wavfile\bobon_1_04.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_04.txt,True
bobon_1_05,data\mir1k\MIR-1K\Wavfile\bobon_1_05.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_05.txt,True
bobon_1_06,data\mir1k\MIR-1K\Wavfile\bobon_1_06.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_06.txt,True
bobon_1_07,data\mir1k\MIR-1K\Wavfile\bobon_1_07.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_07.txt,True
bobon_1_08,data\mir1k\MIR-1K\Wavfile\bobon_1_08.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_08.txt,True
bobon_1_09,data\mir1k\MIR-1K\Wavfile\bobon_1_09.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_09.txt,True
bobon_1_10,data\mir1k\MIR-1K\Wavfile\bobon_1_10.wav,data\mir1k\MIR-1K\Lyrics\bobon_1_10.txt,True
bobon_2_01,data\mir1k\MIR-1K\Wavfile\bobon_2_01.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_01.txt,True
bobon_2_02,data\mir1k\MIR-1K\Wavfile\bobon_2_02.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_02.txt,True
bobon_2_03,data\mir1k\MIR-1K\Wavfile\bobon_2_03.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_03.txt,True
bobon_2_04,data\mir1k\MIR-1K\Wavfile\bobon_2_04.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_04.txt,True
bobon_2_05,data\mir1k\MIR-1K\Wavfile\bobon_2_05.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_05.txt,True
bobon_2_06,data\mir1k\MIR-1K\Wavfile\bobon_2_06.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_06.txt,True
bobon_2_07,data\mir1k\MIR-1K\Wavfile\bobon_2_07.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_07.txt,True
bobon_2_08,data\mir1k\MIR-1K\Wavfile\bobon_2_08.wav,data\mir1k\MIR-1K\Lyrics\bobon_2_08.txt,True
bobon_3_01,data\mir1k\MIR-1K\Wavfile\bobon_3_01.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_01.txt,True
bobon_3_02,data\mir1k\MIR-1K\Wavfile\bobon_3_02.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_02.txt,True
bobon_3_03,data\mir1k\MIR-1K\Wavfile\bobon_3_03.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_03.txt,True
bobon_3_04,data\mir1k\MIR-1K\Wavfile\bobon_3_04.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_04.txt,True
bobon_3_05,data\mir1k\MIR-1K\Wavfile\bobon_3_05.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_05.txt,True
bobon_3_06,data\mir1k\MIR-1K\Wavfile\bobon_3_06.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_06.txt,True
bobon_3_07,data\mir1k\MIR-1K\Wavfile\bobon_3_07.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_07.txt,True
bobon_3_08,data\mir1k\MIR-1K\Wavfile\bobon_3_08.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_08.txt,True
bobon_3_09,data\mir1k\MIR-1K\Wavfile\bobon_3_09.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_09.txt,True
bobon_3_10,data\mir1k\MIR-1K\Wavfile\bobon_3_10.wav,data\mir1k\MIR-1K\Lyrics\bobon_3_10.txt,True
bobon_4_01,data\mir1k\MIR-1K\Wavfile\bobon_4_01.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_01.txt,True
bobon_4_02,data\mir1k\MIR-1K\Wavfile\bobon_4_02.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_02.txt,True
bobon_4_03,data\mir1k\MIR-1K\Wavfile\bobon_4_03.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_03.txt,True
bobon_4_04,data\mir1k\MIR-1K\Wavfile\bobon_4_04.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_04.txt,True
bobon_4_05,data\mir1k\MIR-1K\Wavfile\bobon_4_05.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_05.txt,True
bobon_4_06,data\mir1k\MIR-1K\Wavfile\bobon_4_06.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_06.txt,True
bobon_4_07,data\mir1k\MIR-1K\Wavfile\bobon_4_07.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_07.txt,True
bobon_4_08,data\mir1k\MIR-1K\Wavfile\bobon_4_08.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_08.txt,True
bobon_4_09,data\mir1k\MIR-1K\Wavfile\bobon_4_09.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_09.txt,True
bobon_4_10,data\mir1k\MIR-1K\Wavfile\bobon_4_10.wav,data\mir1k\MIR-1K\Lyrics\bobon_4_10.txt,True
bobon_5_01,data\mir1k\MIR-1K\Wavfile\bobon_5_01.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_01.txt,True
bobon_5_02,data\mir1k\MIR-1K\Wavfile\bobon_5_02.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_02.txt,True
bobon_5_03,data\mir1k\MIR-1K\Wavfile\bobon_5_03.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_03.txt,True
bobon_5_04,data\mir1k\MIR-1K\Wavfile\bobon_5_04.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_04.txt,True
bobon_5_05,data\mir1k\MIR-1K\Wavfile\bobon_5_05.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_05.txt,True
bobon_5_06,data\mir1k\MIR-1K\Wavfile\bobon_5_06.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_06.txt,True
bobon_5_07,data\mir1k\MIR-1K\Wavfile\bobon_5_07.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_07.txt,True
bobon_5_08,data\mir1k\MIR-1K\Wavfile\bobon_5_08.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_08.txt,True
bobon_5_09,data\mir1k\MIR-1K\Wavfile\bobon_5_09.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_09.txt,True
bobon_5_10,data\mir1k\MIR-1K\Wavfile\bobon_5_10.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_10.txt,True
bobon_5_11,data\mir1k\MIR-1K\Wavfile\bobon_5_11.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_11.txt,True
bobon_5_12,data\mir1k\MIR-1K\Wavfile\bobon_5_12.wav,data\mir1k\MIR-1K\Lyrics\bobon_5_12.txt,True
bug_1_07,data\mir1k\MIR-1K\Wavfile\bug_1_07.wav,data\mir1k\MIR-1K\Lyrics\bug_1_07.txt,True
bug_1_08,data\mir1k\MIR-1K\Wavfile\bug_1_08.wav,data\mir1k\MIR-1K\Lyrics\bug_1_08.txt,True
bug_1_09,data\mir1k\MIR-1K\Wavfile\bug_1_09.wav,data\mir1k\MIR-1K\Lyrics\bug_1_09.txt,True
bug_1_10,data\mir1k\MIR-1K\Wavfile\bug_1_10.wav,data\mir1k\MIR-1K\Lyrics\bug_1_10.txt,True
bug_2_01,data\mir1k\MIR-1K\Wavfile\bug_2_01.wav,data\mir1k\MIR-1K\Lyrics\bug_2_01.txt,True
bug_2_02,data\mir1k\MIR-1K\Wavfile\bug_2_02.wav,data\mir1k\MIR-1K\Lyrics\bug_2_02.txt,True
bug_2_03,data\mir1k\MIR-1K\Wavfile\bug_2_03.wav,data\mir1k\MIR-1K\Lyrics\bug_2_03.txt,True
bug_2_04,data\mir1k\MIR-1K\Wavfile\bug_2_04.wav,data\mir1k\MIR-1K\Lyrics\bug_2_04.txt,True
bug_2_05,data\mir1k\MIR-1K\Wavfile\bug_2_05.wav,data\mir1k\MIR-1K\Lyrics\bug_2_05.txt,True
bug_2_06,data\mir1k\MIR-1K\Wavfile\bug_2_06.wav,data\mir1k\MIR-1K\Lyrics\bug_2_06.txt,True
bug_2_07,data\mir1k\MIR-1K\Wavfile\bug_2_07.wav,data\mir1k\MIR-1K\Lyrics\bug_2_07.txt,True
bug_2_08,data\mir1k\MIR-1K\Wavfile\bug_2_08.wav,data\mir1k\MIR-1K\Lyrics\bug_2_08.txt,True
bug_3_01,data\mir1k\MIR-1K\Wavfile\bug_3_01.wav,data\mir1k\MIR-1K\Lyrics\bug_3_01.txt,True
bug_3_02,data\mir1k\MIR-1K\Wavfile\bug_3_02.wav,data\mir1k\MIR-1K\Lyrics\bug_3_02.txt,True
bug_3_03,data\mir1k\MIR-1K\Wavfile\bug_3_03.wav,data\mir1k\MIR-1K\Lyrics\bug_3_03.txt,True
bug_3_04,data\mir1k\MIR-1K\Wavfile\bug_3_04.wav,data\mir1k\MIR-1K\Lyrics\bug_3_04.txt,True
bug_3_05,data\mir1k\MIR-1K\Wavfile\bug_3_05.wav,data\mir1k\MIR-1K\Lyrics\bug_3_05.txt,True
bug_3_06,data\mir1k\MIR-1K\Wavfile\bug_3_06.wav,data\mir1k\MIR-1K\Lyrics\bug_3_06.txt,True
bug_3_07,data\mir1k\MIR-1K\Wavfile\bug_3_07.wav,data\mir1k\MIR-1K\Lyrics\bug_3_07.txt,True
bug_3_08,data\mir1k\MIR-1K\Wavfile\bug_3_08.wav,data\mir1k\MIR-1K\Lyrics\bug_3_08.txt,True
bug_3_09,data\mir1k\MIR-1K\Wavfile\bug_3_09.wav,data\mir1k\MIR-1K\Lyrics\bug_3_09.txt,True
bug_4_01,data\mir1k\MIR-1K\Wavfile\bug_4_01.wav,data\mir1k\MIR-1K\Lyrics\bug_4_01.txt,True
bug_4_02,data\mir1k\MIR-1K\Wavfile\bug_4_02.wav,data\mir1k\MIR-1K\Lyrics\bug_4_02.txt,True
bug_4_03,data\mir1k\MIR-1K\Wavfile\bug_4_03.wav,data\mir1k\MIR-1K\Lyrics\bug_4_03.txt,True
bug_5_01,data\mir1k\MIR-1K\Wavfile\bug_5_01.wav,data\mir1k\MIR-1K\Lyrics\bug_5_01.txt,True
bug_5_02,data\mir1k\MIR-1K\Wavfile\bug_5_02.wav,data\mir1k\MIR-1K\Lyrics\bug_5_02.txt,True
bug_5_03,data\mir1k\MIR-1K\Wavfile\bug_5_03.wav,data\mir1k\MIR-1K\Lyrics\bug_5_03.txt,True
bug_5_04,data\mir1k\MIR-1K\Wavfile\bug_5_04.wav,data\mir1k\MIR-1K\Lyrics\bug_5_04.txt,True
bug_5_05,data\mir1k\MIR-1K\Wavfile\bug_5_05.wav,data\mir1k\MIR-1K\Lyrics\bug_5_05.txt,True
bug_5_06,data\mir1k\MIR-1K\Wavfile\bug_5_06.wav,data\mir1k\MIR-1K\Lyrics\bug_5_06.txt,True
bug_5_07,data\mir1k\MIR-1K\Wavfile\bug_5_07.wav,data\mir1k\MIR-1K\Lyrics\bug_5_07.txt,True
bug_5_08,data\mir1k\MIR-1K\Wavfile\bug_5_08.wav,data\mir1k\MIR-1K\Lyrics\bug_5_08.txt,True
bug_5_09,data\mir1k\MIR-1K\Wavfile\bug_5_09.wav,data\mir1k\MIR-1K\Lyrics\bug_5_09.txt,True
bug_5_10,data\mir1k\MIR-1K\Wavfile\bug_5_10.wav,data\mir1k\MIR-1K\Lyrics\bug_5_10.txt,True
bug_5_11,data\mir1k\MIR-1K\Wavfile\bug_5_11.wav,data\mir1k\MIR-1K\Lyrics\bug_5_11.txt,True
bug_5_12,data\mir1k\MIR-1K\Wavfile\bug_5_12.wav,data\mir1k\MIR-1K\Lyrics\bug_5_12.txt,True
bug_5_13,data\mir1k\MIR-1K\Wavfile\bug_5_13.wav,data\mir1k\MIR-1K\Lyrics\bug_5_13.txt,True
bug_5_14,data\mir1k\MIR-1K\Wavfile\bug_5_14.wav,data\mir1k\MIR-1K\Lyrics\bug_5_14.txt,True
davidson_1_01,data\mir1k\MIR-1K\Wavfile\davidson_1_01.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_01.txt,True
davidson_1_02,data\mir1k\MIR-1K\Wavfile\davidson_1_02.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_02.txt,True
davidson_1_03,data\mir1k\MIR-1K\Wavfile\davidson_1_03.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_03.txt,True
davidson_1_04,data\mir1k\MIR-1K\Wavfile\davidson_1_04.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_04.txt,True
davidson_1_05,data\mir1k\MIR-1K\Wavfile\davidson_1_05.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_05.txt,True
davidson_1_06,data\mir1k\MIR-1K\Wavfile\davidson_1_06.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_06.txt,True
davidson_1_07,data\mir1k\MIR-1K\Wavfile\davidson_1_07.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_07.txt,True
davidson_1_08,data\mir1k\MIR-1K\Wavfile\davidson_1_08.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_08.txt,True
davidson_1_09,data\mir1k\MIR-1K\Wavfile\davidson_1_09.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_09.txt,True
davidson_1_10,data\mir1k\MIR-1K\Wavfile\davidson_1_10.wav,data\mir1k\MIR-1K\Lyrics\davidson_1_10.txt,True
davidson_2_01,data\mir1k\MIR-1K\Wavfile\davidson_2_01.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_01.txt,True
davidson_2_02,data\mir1k\MIR-1K\Wavfile\davidson_2_02.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_02.txt,True
davidson_2_03,data\mir1k\MIR-1K\Wavfile\davidson_2_03.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_03.txt,True
davidson_2_04,data\mir1k\MIR-1K\Wavfile\davidson_2_04.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_04.txt,True
davidson_2_05,data\mir1k\MIR-1K\Wavfile\davidson_2_05.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_05.txt,True
davidson_2_06,data\mir1k\MIR-1K\Wavfile\davidson_2_06.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_06.txt,True
davidson_2_07,data\mir1k\MIR-1K\Wavfile\davidson_2_07.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_07.txt,True
davidson_2_08,data\mir1k\MIR-1K\Wavfile\davidson_2_08.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_08.txt,True
davidson_2_09,data\mir1k\MIR-1K\Wavfile\davidson_2_09.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_09.txt,True
davidson_2_10,data\mir1k\MIR-1K\Wavfile\davidson_2_10.wav,data\mir1k\MIR-1K\Lyrics\davidson_2_10.txt,True
davidson_3_01,data\mir1k\MIR-1K\Wavfile\davidson_3_01.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_01.txt,True
davidson_3_02,data\mir1k\MIR-1K\Wavfile\davidson_3_02.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_02.txt,True
davidson_3_03,data\mir1k\MIR-1K\Wavfile\davidson_3_03.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_03.txt,True
davidson_3_04,data\mir1k\MIR-1K\Wavfile\davidson_3_04.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_04.txt,True
davidson_3_05,data\mir1k\MIR-1K\Wavfile\davidson_3_05.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_05.txt,True
davidson_3_06,data\mir1k\MIR-1K\Wavfile\davidson_3_06.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_06.txt,True
davidson_3_07,data\mir1k\MIR-1K\Wavfile\davidson_3_07.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_07.txt,True
davidson_3_08,data\mir1k\MIR-1K\Wavfile\davidson_3_08.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_08.txt,True
davidson_3_09,data\mir1k\MIR-1K\Wavfile\davidson_3_09.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_09.txt,True
davidson_3_10,data\mir1k\MIR-1K\Wavfile\davidson_3_10.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_10.txt,True
davidson_3_11,data\mir1k\MIR-1K\Wavfile\davidson_3_11.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_11.txt,True
davidson_3_12,data\mir1k\MIR-1K\Wavfile\davidson_3_12.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_12.txt,True
davidson_3_13,data\mir1k\MIR-1K\Wavfile\davidson_3_13.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_13.txt,True
davidson_3_14,data\mir1k\MIR-1K\Wavfile\davidson_3_14.wav,data\mir1k\MIR-1K\Lyrics\davidson_3_14.txt,True
davidson_4_01,data\mir1k\MIR-1K\Wavfile\davidson_4_01.wav,data\mir1k\MIR-1K\Lyrics\davidson_4_01.txt,True
davidson_4_02,data\mir1k\MIR-1K\Wavfile\davidson_4_02.wav,data\mir1k\MIR-1K\Lyrics\davidson_4_02.txt,True
davidson_4_03,data\mir1k\MIR-1K\Wavfile\davidson_4_03.wav,data\mir1k\MIR-1K\Lyrics\davidson_4_03.txt,True
davidson_4_04,data\mir1k\MIR-1K\Wavfile\davidson_4_04.wav,data\mir1k\MIR-1K\Lyrics\davidson_4_04.txt,True
davidson_4_05,data\mir1k\MIR-1K\Wavfile\davidson_4_05.wav,data\mir1k\MIR-1K\Lyrics\davidson_4_05.txt,True
davidson_4_06,data\mir1k\MIR-1K\Wavfile\davidson_4_06.wav,data\mir1k\MIR-1K\Lyrics\davidson_4_06.txt,True
davidson_4_07,data\mir1k\MIR-1K\Wavfile\davidson_4_07.wav,data\mir1k\MIR-1K\Lyrics\davidson_4_07.txt,True
davidson_5_01,data\mir1k\MIR-1K\Wavfile\davidson_5_01.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_01.txt,True
davidson_5_02,data\mir1k\MIR-1K\Wavfile\davidson_5_02.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_02.txt,True
davidson_5_03,data\mir1k\MIR-1K\Wavfile\davidson_5_03.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_03.txt,True
davidson_5_04,data\mir1k\MIR-1K\Wavfile\davidson_5_04.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_04.txt,True
davidson_5_05,data\mir1k\MIR-1K\Wavfile\davidson_5_05.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_05.txt,True
davidson_5_06,data\mir1k\MIR-1K\Wavfile\davidson_5_06.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_06.txt,True
davidson_5_07,data\mir1k\MIR-1K\Wavfile\davidson_5_07.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_07.txt,True
davidson_5_08,data\mir1k\MIR-1K\Wavfile\davidson_5_08.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_08.txt,True
davidson_5_09,data\mir1k\MIR-1K\Wavfile\davidson_5_09.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_09.txt,True
davidson_5_10,data\mir1k\MIR-1K\Wavfile\davidson_5_10.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_10.txt,True
davidson_5_11,data\mir1k\MIR-1K\Wavfile\davidson_5_11.wav,data\mir1k\MIR-1K\Lyrics\davidson_5_11.txt,True
fdps_1_01,data\mir1k\MIR-1K\Wavfile\fdps_1_01.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_01.txt,True
fdps_1_02,data\mir1k\MIR-1K\Wavfile\fdps_1_02.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_02.txt,True
fdps_1_03,data\mir1k\MIR-1K\Wavfile\fdps_1_03.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_03.txt,True
fdps_1_04,data\mir1k\MIR-1K\Wavfile\fdps_1_04.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_04.txt,True
fdps_1_05,data\mir1k\MIR-1K\Wavfile\fdps_1_05.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_05.txt,True
fdps_1_06,data\mir1k\MIR-1K\Wavfile\fdps_1_06.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_06.txt,True
fdps_1_07,data\mir1k\MIR-1K\Wavfile\fdps_1_07.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_07.txt,True
fdps_1_08,data\mir1k\MIR-1K\Wavfile\fdps_1_08.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_08.txt,True
fdps_1_09,data\mir1k\MIR-1K\Wavfile\fdps_1_09.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_09.txt,True
fdps_1_10,data\mir1k\MIR-1K\Wavfile\fdps_1_10.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_10.txt,True
fdps_1_11,data\mir1k\MIR-1K\Wavfile\fdps_1_11.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_11.txt,True
fdps_1_12,data\mir1k\MIR-1K\Wavfile\fdps_1_12.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_12.txt,True
fdps_1_13,data\mir1k\MIR-1K\Wavfile\fdps_1_13.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_13.txt,True
fdps_1_14,data\mir1k\MIR-1K\Wavfile\fdps_1_14.wav,data\mir1k\MIR-1K\Lyrics\fdps_1_14.txt,True
fdps_2_01,data\mir1k\MIR-1K\Wavfile\fdps_2_01.wav,data\mir1k\MIR-1K\Lyrics\fdps_2_01.txt,True
fdps_2_02,data\mir1k\MIR-1K\Wavfile\fdps_2_02.wav,data\mir1k\MIR-1K\Lyrics\fdps_2_02.txt,True
fdps_2_03,data\mir1k\MIR-1K\Wavfile\fdps_2_03.wav,data\mir1k\MIR-1K\Lyrics\fdps_2_03.txt,True
